Date,CG,T_a,v,P_PV_TE,N_PV_TE
12/30/2020,8473.4775,267.44,4.85,1.446714352,10.68880568
12/31/2020,7841.91,270.24,6.05,1.304014863,10.61276499
1/1/2021,7660.0375,269.65,5.37,1.279611151,10.61405727
1/2/2021,8523.63375,268.3,2.91,1.507502331,10.754368
1/3/2021,9093.5775,267.18,3.47,1.610187355,10.7818528
1/4/2021,8286.91,266.79,3.57,1.438114874,10.71050193
1/5/2021,8817.93125,267.28,2.36,1.585481737,10.79621656
1/6/2021,9282.12875,264.66,1.7,1.707124973,10.85624693
1/7/2021,9345.9675,263.44,2.79,1.67978796,10.81952849
1/8/2021,9704.93375,263.74,5.77,1.666150172,10.74978332
1/9/2021,10358.78125,262.02,5.3,1.810970019,10.81150405
1/10/2021,10707.02375,259.87,4.33,1.913489406,10.86793288
1/11/2021,10737.64625,258.29,2.27,2.003535219,10.94796928
1/12/2021,10362.1525,257.71,2.42,1.910030944,10.90955871
1/13/2021,11446.79,258.23,6.51,1.990685619,10.84387029
1/14/2021,11870.57625,253.76,5.49,2.106447081,10.90122869
1/15/2021,11944.53,253.19,2.79,2.247685668,11.01645983
1/16/2021,12093.19125,254.83,6.21,2.12895607,10.8937547
1/17/2021,13099.10125,249.38,3.43,2.474230653,11.07259523
1/18/2021,12354.39875,249.37,1.14,2.442282197,11.12293453
1/19/2021,12192.39625,256.14,2.05,2.354626746,11.07429177
1/20/2021,14013.96,257.9,4.45,2.651315066,11.11338132
1/21/2021,13498.72625,256.37,4,2.551935109,11.0908526
1/22/2021,13219.53375,266.82,4.11,2.507234491,11.08540577
1/23/2021,13258.47,271.46,4.4,2.513849908,11.08645533
1/24/2021,13916.63875,273.36,5.61,2.612687627,11.09437876
1/25/2021,13548.1475,272.11,7.12,2.459501339,11.01265919
1/26/2021,13780.42625,271.51,8.03,2.472740109,10.99744384
1/27/2021,16311.8,270.49,6.46,3.116937434,11.22394286
1/28/2021,15376.60875,270.02,4.35,3.020592894,11.24193819
1/29/2021,16890.30625,269.89,6.95,3.222328267,11.24262905
1/30/2021,17442.08125,266.82,6.86,3.346804863,11.27536765
1/31/2021,17891.46125,265.98,4.31,3.64440882,11.41432407
2/1/2021,19264.0075,264.88,6.41,3.815425464,11.40973989
2/2/2021,19445.11875,260.24,1.94,4.294634345,11.6342225
2/3/2021,18338.18,262.07,4.35,3.743108224,11.43606267
2/4/2021,19503.88,265.79,2.55,4.25371102,11.61250133
2/5/2021,21920.8675,260.28,6.58,4.453617863,11.56054353
2/6/2021,22721.935,255.75,6.46,4.652565572,11.60583925
2/7/2021,22871.5275,256.88,6.12,4.733649247,11.63416881
2/8/2021,23218.36125,253.87,1.41,5.459546151,11.90394248
2/9/2021,22794.0325,253.13,4.62,4.87129353,11.69861849
2/10/2021,23726.7425,256.78,4.11,5.208856339,11.78761428
2/11/2021,23749.6325,256.89,2.86,5.39451925,11.85679528
2/12/2021,24536.3875,256.77,10.26,4.750843707,11.54068512
2/13/2021,25775.27125,256.6,8.22,5.258920809,11.70200961
2/14/2021,26666.65,255.85,6.46,5.699871857,11.83408941
2/15/2021,28633.85625,251.31,4.3,6.552518074,12.04362599
2/16/2021,28587.225,255.03,6.44,6.222449495,11.93682233
2/17/2021,27509.485,259.17,2.08,6.649505367,12.11455135
2/18/2021,29079.84875,254.89,3.41,6.855530699,12.11889041
2/19/2021,30462.705,252.77,4.46,7.059065324,12.12921033
2/20/2021,29253.525,258.61,1.23,7.360582793,12.2521425
2/21/2021,27240.04875,262.07,1.67,6.654433491,12.12550533
2/22/2021,31364.39875,252.79,4.84,7.250935288,12.15303886
2/23/2021,34521.8225,247.1,1.78,8.8591504,12.46113298
2/24/2021,31686.72125,256.86,5.56,7.23506455,12.1371494
2/25/2021,32952.6125,271.08,5.67,7.652693137,12.21177089
2/26/2021,31022.855,273.55,8.51,6.701958866,11.99703046
2/27/2021,35451.99875,268.16,5.39,8.408852517,12.33002537
2/28/2021,36324.02375,268.05,1.99,9.438116715,12.53808028
3/1/2021,36651.59625,270.01,5.93,8.659349141,12.35620542
3/2/2021,38107.5775,273.05,7.35,8.823782883,12.35445943
3/3/2021,39429.15,271.24,6.8,9.287176549,12.4259836
3/4/2021,37666.01875,270.73,4.48,9.27360454,12.47145072
3/5/2021,41618.71625,265.02,3.88,10.5738337,12.63977692
3/6/2021,42041.84,262.49,3.59,10.76602268,12.66590036
3/7/2021,41641.895,266.37,7.13,9.834800531,12.49266591
3/8/2021,44358.37375,264.01,5.21,11.04872599,12.66963866
3/9/2021,46790.1975,256.8,4.65,11.88602499,12.76655575
3/10/2021,47918.555,250.97,3.59,12.52207932,12.84727217
3/11/2021,48613.51625,253.3,3.13,12.89528577,12.8908572
3/12/2021,45457.11375,259.4,8.6,10.54686967,12.54941095
3/13/2021,43799.3225,266.7,7.57,10.35406807,12.54903538
3/14/2021,45487.31125,271.81,6.86,11.02596994,12.6421646
3/15/2021,47126.56875,272.7,5.88,11.74478766,12.73670493
3/16/2021,45828.54,271.44,2.32,12.35368012,12.85628275
3/17/2021,43508.41625,269.77,2.84,11.45673377,12.75598126
3/18/2021,45723.19625,270.66,2.01,12.4147458,12.8669442
3/19/2021,52356.76875,268.92,3.72,13.92424659,12.97494471
3/20/2021,53781.4875,267.23,3.18,14.52627909,13.03021454
3/21/2021,52455.98125,268.4,6.75,13.05384516,12.85255911
3/22/2021,55715.7225,270.52,3.33,15.08273449,13.07110286
3/23/2021,56046.6425,268.25,3.94,14.96523178,13.05372617
3/24/2021,57393.2125,268.68,2.69,15.82058172,13.13218268
3/25/2021,53449.12125,271.01,2.92,14.52836409,13.03458451
3/26/2021,52154.6325,271.62,2.79,14.17579562,13.00880883
3/27/2021,55647.2775,271.02,2.94,15.19997353,13.08503533
3/28/2021,55883.52625,271,1.34,15.86233788,13.1520324
3/29/2021,60326.09875,269.96,3.33,16.4917996,13.16944892
3/30/2021,58941.425,271.6,7.71,14.67071327,12.98064083
3/31/2021,58396.44125,273.78,7.13,14.69715754,12.99141386
4/1/2021,56418.3775,273.87,1.63,15.93047808,13.15338139
4/2/2021,61872.57125,273.09,2.59,17.25418389,13.22542269
4/3/2021,58829.18125,271.68,0.69,17.05233222,13.23412795
4/4/2021,66242.005,271.2,2.98,18.41669261,13.28540869
4/5/2021,64690.3875,272.12,5,17.20785174,13.19565433
4/6/2021,65683.935,274.57,4.84,17.57109619,13.21977495
4/7/2021,64577.075,276.19,4.58,17.34671758,13.20953874
4/8/2021,69301.19625,273.73,6.15,18.15176588,13.23912276
4/9/2021,70666.815,274.57,4.08,19.31183495,13.31981649
4/10/2021,70544.22,276.3,5.3,18.82879437,13.28475436
4/11/2021,70457.52,279.68,3.19,19.62199017,13.34248291
4/12/2021,64542.80375,279.55,5.24,17.12424565,13.18918059
4/13/2021,67634.1675,284.41,5.43,17.99004215,13.23948641
4/14/2021,68010.51,285.23,3.1,18.95925073,13.31296305
4/15/2021,68310.0825,283.72,5.9,18.0180855,13.23608952
4/16/2021,64768.03625,282.17,7.79,16.37670758,13.11057481
4/17/2021,70376.22625,281.97,7.38,18.09450723,13.22461893
4/18/2021,75253.72375,278.97,5.83,19.99140984,13.33644946
4/19/2021,75298.7975,278.77,6.39,19.79877553,13.32268519
4/20/2021,76355.395,276.51,6.86,19.90961803,13.32331882
4/21/2021,79365.1675,276.21,1.8,22.82895748,13.47069808
4/22/2021,76469.1225,279.38,5.38,20.5053957,13.36277086
4/23/2021,77098.3275,280.89,4.25,21.13751522,13.39765808
4/24/2021,82283.4775,275.81,4.7,22.40488141,13.43987496
4/25/2021,84652.78875,275.19,8.37,21.62250867,13.3842408
4/26/2021,83347.925,275.83,4.68,22.7126359,13.44995891
4/27/2021,81139.16,275.66,3.81,22.45387828,13.4472617
4/28/2021,86468.5,276.87,5.19,23.37432406,13.46686695
4/29/2021,86315.02125,277.94,2.82,24.35470409,13.50288259
4/30/2021,83147.9925,282.4,6.66,21.90394156,13.40919798
5/1/2021,87727.6675,280.57,3.8,24.32885584,13.49835279
5/2/2021,87342.43125,281.03,2.55,24.76862217,13.51176506
5/3/2021,84467.43125,283.01,4.32,23.21502662,13.4677502
5/4/2021,91146.93,277.15,7.71,23.63164337,13.45961584
5/5/2021,86676.2325,280.55,5.34,23.39084938,13.46677673
5/6/2021,87378.5275,282.71,7.13,22.88352996,13.44045087
5/7/2021,92159.31375,281.34,4.32,25.30738734,13.51517416
5/8/2021,88620.51375,280.59,3.93,24.51759895,13.50183409
5/9/2021,92946.58875,278.91,6.93,24.42973601,13.48592808
5/10/2021,96445.55,280.99,4.22,26.47052644,13.5310859
5/11/2021,94163.30625,285.07,4.09,25.95008366,13.52535432
5/12/2021,72379.79125,287.37,3.2,20.21824439,13.36907886
5/13/2021,93633.185,284.65,3.58,26.02578672,13.52745425
5/14/2021,92818.8475,288.31,3.59,25.8226557,13.52498285
5/15/2021,91013.8975,290.15,4.06,25.1542638,13.51379393
5/16/2021,95292.65125,289.41,3.37,26.57162353,13.53372457
5/17/2021,92801.8375,292.79,5.63,25.00043494,13.50553818
5/18/2021,90143.46375,293.74,6.17,24.08026603,13.48213848
5/19/2021,93029.2425,291.74,5.12,25.26083548,13.51223275
5/20/2021,93887.65875,287.84,4.89,25.55901713,13.51773182
5/21/2021,98195.935,284.35,4.73,26.72263445,13.53281087
5/22/2021,98196.9175,286.3,4.31,26.90867628,13.53522894
5/23/2021,99795.02625,287.3,4.95,27.05350217,13.53555123
5/24/2021,100516.01,286.27,3.85,27.69551683,13.54066045
5/25/2021,100497.6263,287.58,1.87,28.53987291,13.5481113
5/26/2021,98915.64375,289.96,2.36,27.93659515,13.54761807
5/27/2021,95898.7675,289.86,1.14,27.69700988,13.54760829
5/28/2021,97544.23875,290.28,0.76,28.28860486,13.54807108
5/29/2021,92502.38,287.01,5.89,24.78164932,13.49956975
5/30/2021,101634.54,282.49,6.56,26.83516997,13.53043218
5/31/2021,102753.9675,281.92,3.08,28.56066029,13.54824162
6/1/2021,104809.815,283.66,3.14,29.04730126,13.54780969
6/2/2021,103529.92,286.12,4.7,28.08996357,13.54177066
6/3/2021,107117.3213,286.71,5.67,28.57237548,13.54282297
6/4/2021,107065.65,287.79,5.49,28.63948374,13.54293153
6/5/2021,104900.6588,288.91,4.22,28.6460662,13.54261373
6/6/2021,101257.08,289.43,3.45,28.06933928,13.54191295
6/7/2021,101100.2325,290.13,2.81,28.29458489,13.54810033
6/8/2021,98068.57875,289.93,2.34,27.72975767,13.54703368
6/9/2021,97955.42,288.75,4.84,26.6375767,13.53186744
6/10/2021,96066.345,287.59,5.37,25.92838884,13.52189933
6/11/2021,100972.0763,288.59,4.43,27.57472759,13.5397423
6/12/2021,101381.72,290.53,1.5,28.93003487,13.5471125
6/13/2021,101619.3538,291.46,2.35,28.62512375,13.54813896
6/14/2021,100398.2788,292.98,1.48,28.70017025,13.54770749
6/15/2021,99225.8,293.64,1.78,28.27721658,13.54819867
6/16/2021,102594.495,290.64,4.43,27.99195175,13.54157106
6/17/2021,106754.7238,290.86,2.37,29.8702649,13.54334986
6/18/2021,104732.4588,292.31,2.22,29.44970272,13.54562883
6/19/2021,105890.955,293.34,3.26,29.29635355,13.54717996
6/20/2021,105089.6975,295.16,2.48,29.43567691,13.54594932
6/21/2021,102766.1738,296.57,1.78,29.16909028,13.54643564
6/22/2021,98626.215,297.74,1.62,28.2068793,13.54818438
6/23/2021,99216.2175,299.52,0.59,28.80792155,13.54679024
6/24/2021,97942.78,299.35,1.2,28.21963596,13.5481733
6/25/2021,96100.48875,298.41,1.39,27.66285939,13.54743092
6/26/2021,96859.86375,297.85,1.48,27.81743395,13.54775368
6/27/2021,95142.73625,297.41,2.02,27.15312207,13.53928077
6/28/2021,94329.43125,295.3,2.55,26.69799603,13.53598625
6/29/2021,102490.5763,292.22,5.69,27.45469938,13.53781623
6/30/2021,100833.6363,291.12,5.64,27.05386488,13.53459802
7/1/2021,98372.41875,293.34,3.23,27.44590598,13.5399511
7/2/2021,98350.81125,292.4,2.85,27.60214468,13.54075047
7/3/2021,100778.3575,291.09,3.51,27.92916424,13.54159895
7/4/2021,98467.725,291.75,4.09,27.09634395,13.53709363
7/5/2021,106772.2413,292.24,4.28,29.09565369,13.54214014
7/6/2021,105773.34,292.63,3.62,29.11521017,13.54785548
7/7/2021,105270.9838,295.02,1.47,29.90844997,13.54156193
7/8/2021,101769.6163,295.83,1.9,28.8691113,13.54752716
7/9/2021,102006.335,296.57,2.7,28.59031067,13.54821653
7/10/2021,96831.4875,297.88,2.05,27.56455972,13.54669364
7/11/2021,98710.84625,296.53,3.19,27.56301874,13.54050724
7/12/2021,100801.2213,296.2,2.15,28.52214077,13.54817284
7/13/2021,98083.075,297.6,1.91,27.94368038,13.54784253
7/14/2021,96138.995,298.08,2.6,27.16046839,13.53896362
7/15/2021,94297.9675,296.81,1.47,27.1559597,13.5453672
7/16/2021,93707.11625,297.5,2.49,26.5682769,13.53507041
7/17/2021,91153.28375,297.57,2.33,25.95859816,13.52950115
7/18/2021,92432.26875,296.5,0.93,26.90187443,13.54455376
7/19/2021,92515.02125,296.02,2.95,26.04805561,13.52927787
7/20/2021,93015.72875,293.39,3.98,25.73365699,13.52298661
7/21/2021,93479.55875,291.76,3.12,26.21294369,13.5306605
7/22/2021,96297.87,289.48,4.13,26.51019458,13.53186639
7/23/2021,92559.66125,289.66,4.5,25.37964883,13.51612377
7/24/2021,92162.9025,289.44,2.58,26.08909915,13.53029399
7/25/2021,87102.155,290.72,1.94,25.00580842,13.51773995
7/26/2021,88430.35875,293.24,1.56,25.54654733,13.52618437
7/27/2021,89672.0575,294.88,0.57,26.3217472,13.54093847
7/28/2021,81743.4325,292.46,2.76,23.15281884,13.4751693
7/29/2021,88970.52,294.07,3.28,24.95040301,13.5129596
7/30/2021,80271.625,293.92,2.32,22.92615587,13.47136333
7/31/2021,89262.4025,292.47,5.39,24.14699459,13.48755923
8/1/2021,85802.30125,293.33,3.4,24.02706987,13.4939857
8/2/2021,80852.83875,295.74,4.22,22.30418268,13.44136734
8/3/2021,88454.3275,291.51,4.43,24.31577605,13.49588992
8/4/2021,85195.7025,290.66,2.3,24.32138088,13.50469407
8/5/2021,82978.6075,290.91,2.09,23.79085219,13.49429334
8/6/2021,78672.88875,291.95,2.61,22.33007073,13.45192846
8/7/2021,76821.97875,294.45,4.42,21.06313119,13.39483588
8/8/2021,76523.59,294.06,2.08,21.93710437,13.44273657
8/9/2021,76077.185,296.5,0.41,22.55121546,13.47134272
8/10/2021,75901.05,294.76,2.56,21.55270057,13.42652688
8/11/2021,73299.70125,292.71,2.12,20.95850787,13.40764903
8/12/2021,74205.2975,292.42,1.79,21.3684369,13.42508591
8/13/2021,82484.71625,290.46,4.92,22.45349143,13.44136176
8/14/2021,80432.55,291.37,2.54,22.86698242,13.46835274
8/15/2021,76870.99,292.74,4.85,20.90040124,13.38490042
8/16/2021,77441.48,294.74,1.89,22.29173764,13.45522894
8/17/2021,74549.0725,295.1,3.51,20.767149,13.3899661
8/18/2021,74738.76375,295.04,3.28,20.91502715,13.39757586
8/19/2021,70047.675,291.23,2.03,20.01483104,13.37012729
8/20/2021,70582.8375,291.81,2.63,19.93449181,13.36196049
8/21/2021,65795.03125,289.42,4.01,17.98327875,13.2543307
8/22/2021,75152.9175,288.25,3.62,20.86572733,13.39243214
8/23/2021,73489.0875,287.88,3.07,20.59941129,13.38591496
8/24/2021,70107.76375,286.72,2.34,19.88885375,13.36191508
8/25/2021,70240.2525,287.15,1.49,20.28389087,13.3853031
8/26/2021,66783.0875,289.84,3.76,18.36924499,13.27762743
8/27/2021,65599.2975,290.23,5.69,17.34598671,13.20001576
8/28/2021,69221.46625,288.06,5.59,18.41563701,13.26208268
8/29/2021,66521.1975,291.17,2.17,18.89944013,13.31890989
8/30/2021,64836.33375,292.8,0.26,19.16181635,13.34741895
8/31/2021,63974.78,291.34,1.89,18.23703897,13.28859269
9/1/2021,60368.37125,288.34,2.16,17.01618533,13.2177212
9/2/2021,66864.42875,283.58,3.73,18.37310387,13.27729741
9/3/2021,66281.7875,282.42,6.67,17.16677722,13.17631723
9/4/2021,65816.17375,280.94,6.49,17.08190432,13.17262905
9/5/2021,65282.83125,279.92,4.64,17.55449955,13.22187708
9/6/2021,65510.3275,280.6,4.16,17.79827962,13.24113908
9/7/2021,63086.91375,282.04,6.06,16.43869177,13.13569657
9/8/2021,58560.6875,285.21,6.98,14.86626718,13.01036462
9/9/2021,59621.93625,287.56,6.12,15.44257049,13.06566265
9/10/2021,57901.1225,287.84,2.92,15.97837374,13.14300956
9/11/2021,57234.58875,287.03,1.84,16.15562302,13.16730328
9/12/2021,55158.11125,289.46,3.3,15.01102148,13.06957785
9/13/2021,53491.65,289.56,5.57,13.82379542,12.94612247
9/14/2021,58693.7925,282.65,6.7,14.96784327,13.02107722
9/15/2021,57681.5675,281.24,5.58,14.99955732,13.03768171
9/16/2021,56921.11875,280.3,3.22,15.53730239,13.10747256
9/17/2021,53598.2,278.61,2.4,14.78333008,13.06222171
9/18/2021,55287.9275,279.05,4.72,14.54382004,13.01326614
9/19/2021,52936.35875,278.34,8.47,12.81200377,12.80649424
9/20/2021,50484.9975,277.36,9.71,11.82942131,12.68569749
9/21/2021,49456.38125,278.05,6.13,12.4024089,12.80243217
9/22/2021,50489.5875,278.06,2.59,13.75363717,12.9785337
9/23/2021,48777.85,280.28,1.78,13.48939607,12.96821401
9/24/2021,50113.44,280.4,4.92,12.94705758,12.87477869
9/25/2021,48021.38,281.31,3.99,12.58192196,12.85456318
9/26/2021,47826.27,281.87,5.77,12.03701938,12.77246534
9/27/2021,46084.6225,281.41,5.56,11.57081208,12.72694523
9/28/2021,45636.05,278.45,4.09,11.8050048,12.77428692
9/29/2021,45150.07625,278.71,2.88,11.99978674,12.81386745
9/30/2021,43596.49375,277.95,1.22,12.00490289,12.84073801
10/1/2021,41909.42375,277.62,1.72,11.3058728,12.76042211
10/2/2021,40914.295,277.64,0.94,11.21591055,12.76379152
10/3/2021,38479.4825,277.52,2.07,10.12593309,12.6230134
10/4/2021,38906.1525,278.71,2.48,10.1586482,12.62007142
10/5/2021,38616.305,278.4,3.96,9.712042609,12.53999144
10/6/2021,40361.92,277.73,3.29,10.39932711,12.63394581
10/7/2021,39862.3075,277.33,1.92,10.59890835,12.67986312
10/8/2021,39211.26375,277.32,2.43,10.26085435,12.63253321
10/9/2021,38422.6375,277.07,3.12,9.844522685,12.57074316
10/10/2021,35502.56625,277.69,3.23,8.930361438,12.45173427
10/11/2021,36057.8375,278.11,2.71,9.219245175,12.49959557
10/12/2021,34657.8,278.91,3.6,8.601023138,12.40021471
10/13/2021,31848.73,281.53,3.27,7.81956953,12.29014824
10/14/2021,29136.59625,278.81,0.81,7.474562346,12.28641128
10/15/2021,33314.07125,278.14,6.52,7.651174389,12.19938408
10/16/2021,30442.505,279.66,6.67,6.833601744,12.06208997
10/17/2021,31694.705,277.96,5.99,7.277934427,12.1492939
10/18/2021,32247.87,276.67,5.54,7.502849127,12.19391665
10/19/2021,31375.2325,275.35,4.95,7.344848932,12.17926421
10/20/2021,30728.79,273.72,4.46,7.233431073,12.1699334
10/21/2021,26365.13,282.17,8.27,5.551001706,11.79117558
10/22/2021,28429.56875,281.05,8.88,6.01816727,11.87052711
10/23/2021,27769.91,277.39,6.4,6.122344418,11.93734777
10/24/2021,27935.95875,274.18,5.88,6.221296495,11.96408812
10/25/2021,27105.0075,272.05,4.15,6.226837871,11.99983065
10/26/2021,26676.62625,274.64,6.52,5.79264511,11.86830994
10/27/2021,24141.55625,276.03,6.24,5.148274706,11.74248182
10/28/2021,24839.2075,278.9,3.4,5.712172022,11.92157314
10/29/2021,23084.70875,279.39,5.02,5.013671412,11.74225022
10/30/2021,22519.4625,280.52,6.32,4.73147029,11.65334365
10/31/2021,22774.85625,277.12,6.5,4.764523908,11.65351264
11/1/2021,21861.48125,275.71,3.61,4.82300465,11.7278208
11/2/2021,20124.1775,275.12,3.9,4.308774063,11.60126162
11/3/2021,18976.615,277.59,6.73,3.773899601,11.40756397
11/4/2021,20241.035,279.05,4.87,4.25956137,11.57131826
11/5/2021,17470.20125,281.57,6.56,3.43203033,11.32509024
11/6/2021,19153.21,278.73,7.62,3.759890522,11.38688654
11/7/2021,19936.85,277.2,5.96,4.0749069,11.50032883
11/8/2021,18469.765,277.09,6.78,3.643119107,11.37148024
11/9/2021,18893.32125,271.76,7.13,3.699378512,11.3718851
11/10/2021,18440.34375,270.74,4.95,3.748935979,11.43205538
11/11/2021,16618.01625,273.08,6.39,3.203625552,11.25379027
11/12/2021,16732.80625,274.13,6.37,3.236310127,11.26488161
11/13/2021,16718.04,274.1,4.95,3.32538741,11.3205796
11/14/2021,15626.49875,272.34,3.3,3.16279561,11.30941233
11/15/2021,16456.87,270.26,3.34,3.367289364,11.36479991
11/16/2021,15865.93125,269.12,6.34,3.013776814,11.19463577
11/17/2021,14548.295,270.94,3.74,2.858854008,11.20824239
11/18/2021,13731.14375,270.36,6.07,2.53947439,11.05729413
11/19/2021,14316.72625,272.82,5.77,2.695515832,11.11606752
11/20/2021,13710.945,272.98,5.39,2.574686812,11.08653448
11/21/2021,13760.71375,272.01,5.32,2.586625143,11.09050785
11/22/2021,13849.8625,267.51,5.81,2.569701026,11.06842009
11/23/2021,13150.77375,264.13,4.18,2.480468892,11.07205963
11/24/2021,12745.30625,267.74,7.87,2.244874603,10.91955245
11/25/2021,12041.865,273.11,5.77,2.183638178,10.95080026
11/26/2021,11098.865,272.71,7.87,1.917557972,10.81706309
11/27/2021,10259.21875,272.73,6.64,1.777633581,10.79006173
11/28/2021,11091.11125,272.77,4.78,2.010161255,10.91045247
11/29/2021,10274.03625,273.6,5.7,1.808008742,10.82070503
11/30/2021,10741.58125,271.84,9.33,1.808963942,10.74991953
12/1/2021,10710.0925,267.6,6.75,1.854472521,10.80649158
12/2/2021,10624.76125,265.92,4.59,1.899563255,10.86526605
12/3/2021,10144.84375,271.66,4.91,1.799232077,10.83003642
12/4/2021,10441.9775,265.72,5.75,1.823105764,10.81229224
12/5/2021,9495.8825,264.66,1.31,1.77109143,10.88991111
12/6/2021,9377.98,265.14,3.88,1.654465938,10.78762792
12/7/2021,9239.4525,268.71,2.74,1.667005485,10.82141603
12/8/2021,9317.6375,259.29,5.05,1.597287195,10.73128363
12/9/2021,9669.5575,254.58,4.57,1.674444457,10.7650645
12/10/2021,9645.745,251.79,4.6,1.663248075,10.75591574
12/11/2021,9268.44375,250.45,4.85,1.576086295,10.71359268
12/12/2021,8088.70375,262.24,4.75,1.363071812,10.64824583
12/13/2021,7816.03875,267.64,3.35,1.348288732,10.67908893
12/14/2021,8326.4125,265.71,0.49,1.539142908,10.81848603
12/15/2021,8054.50375,265.58,3.93,1.380054744,10.67748496
12/16/2021,8484.3775,271.24,5.77,1.43649713,10.67346934
12/17/2021,8506.32625,268.58,3.65,1.484377318,10.72999149
12/18/2021,8627.28,267,2.16,1.550135384,10.78623433
12/19/2021,8263.59875,268.4,3.24,1.44425382,10.7219652
12/20/2021,8621.26125,260.96,7.07,1.41762866,10.62061314
12/21/2021,8874.42375,253.77,3.91,1.528416935,10.72185384
12/22/2021,8922.0625,250.5,3.83,1.535144545,10.72204453
12/23/2021,9072.26125,256.88,5.62,1.528566233,10.68758834
12/24/2021,8801.385,259.8,8.71,1.420567726,10.58682344
12/25/2021,8645.6075,260.43,5.38,1.456197668,10.66997942
12/26/2021,8924.88875,261.69,7.7,1.46529432,10.62866338
12/27/2021,9149.35375,258.19,5.6,1.546974694,10.6975993
12/28/2021,8992.265,259.35,2.45,1.608334307,10.79506137
12/29/2021,9295.8475,255.98,3.28,1.639962137,10.78406262
12/30/2021,8669.18375,259.44,2.6,1.534192588,10.76200179
12/31/2021,8778.055,264.38,4.98,1.499376571,10.70230093
